male,14,0,0
female,14,0,0
male,14,0,0
female,14,0,0
male,14,0,0
male,14,0,0
male,13,0,0
female,13,0,0
male,13,0,0
male,13,0,0
male,13,0,0
male,13,0,0
male,13,0,0
male,13,0,0
female,13,0,0
female,13,0,0
female,13,0,0
female,13,0,0
female,13,0,0
male,13,0,0
female,13,0,0
female,13,0,0
male,13,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,14,0,0
male,14,0,0
female,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,1
female,14,0,0
male,14,0,0
female,14,0,0
male,14,0,0
female,14,0,0
male,14,0,0
male,14,0,0
female,14,0,0
female,14,0,0
male,14,0,0
male,14,0,0
female,14,0,0
male,14,0,0
female,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
male,14,0,0
female,14,0,0
female,14,0,0
female,14,0,0
male,16,0,0
female,16,0,0
male,16,0,0
female,16,0,0
male,16,0,0
male,16,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
female,15,0,0
male,15,0,0
male,15,0,0
male,15,0,0
male,17,0,0
female,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
female,16,0,0
male,16,0,0
male,16,0,0
female,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
female,16,0,0
female,16,0,0
male,16,0,0
female,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
female,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
female,16,0,0
female,16,0,0
female,16,0,0
male,16,0,0
male,16,0,0
male,16,0,0
female,16,0,0
female,16,0,0
male,16,0,0
female,16,0,0
male,16,0,0
male,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
female,18,0,0
male,18,0,0
female,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
female,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
female,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
male,17,0,0
female,17,0,0
male,17,0,0
male,17,0,0
female,17,0,0
male,17,0,0
male,17,0,0
male,19,0,0
male,19,0,0
male,19,0,0
female,19,0,0
female,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
female,19,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
female,18,0,0
female,18,0,0
male,18,0,2
female,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
female,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
male,18,0,3
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
male,18,0,1
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
female,18,0,0
male,18,0,0
male,18,0,0
male,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
female,19,0,0
male,19,0,0
male,19,0,0
female,19,0,0
female,19,0,0
female,19,0,0
female,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,1
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
female,19,0,0
male,19,0,0
female,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
male,19,0,0
female,19,0,0
male,19,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
female,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
male,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
female,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
female,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
female,20,0,0
female,20,0,0
male,20,0,0
male,20,0,0
female,20,0,0
male,20,0,0
male,20,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
male,21,0,0
female,21,0,0
male,21,0,0
male,21,0,0
female,21,0,0
female,21,0,0
male,21,0,1
female,21,0,0
male,21,0,0
male,21,0,0
male,21,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
female,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
female,22,0,0
female,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
female,22,0,0
female,22,0,0
male,22,0,0
female,22,0,0
female,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
male,22,0,0
female,22,0,0
female,22,0,0
female,22,0,0
female,22,0,0
male,22,0,0
female,22,0,0
female,22,0,0
male,22,0,0
female,22,0,0
male,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,23,0,0
female,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
female,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,6
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
female,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
female,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
female,23,0,0
male,23,0,1
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
female,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,23,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
female,24,0,0
female,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
female,24,0,0
female,24,0,0
male,24,0,0
female,24,0,0
female,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
female,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,0
male,24,0,2
female,24,0,0
male,24,0,0
male,24,0,0
male,26,0,0
male,26,0,0
female,26,0,0
male,25,0,0
female,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
male,25,0,1
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
female,25,0,1
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
female,25,0,0
male,25,0,0
male,25,0,0
male,25,0,0
female,25,0,0
male,25,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
female,27,0,0
male,27,0,2
female,27,0,0
male,27,0,0
male,26,0,0
male,26,0,0
male,26,0,0
female,26,0,0
female,26,0,0
male,26,0,0
female,26,0,0
male,26,0,0
female,26,0,0
female,26,0,0
female,26,0,0
male,26,0,0
male,26,0,0
female,26,0,0
female,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
female,26,0,0
male,26,0,0
female,26,0,0
male,26,0,0
female,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
female,26,0,0
female,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
female,26,0,0
male,26,0,0
male,26,0,0
female,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
male,26,0,0
female,26,0,10
male,26,0,0
male,26,0,0
male,26,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
female,28,0,0
male,27,0,0
female,27,0,0
male,27,0,0
male,27,0,2
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
female,27,0,0
male,27,0,0
female,27,0,0
male,27,0,0
female,27,0,0
female,27,0,0
male,27,0,0
female,27,0,0
male,27,0,0
female,27,0,0
female,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
female,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
female,27,0,0
male,27,0,0
male,27,0,0
male,27,0,0
female,27,0,0
male,29,0,0
male,29,0,0
male,29,0,1
male,29,0,0
female,29,0,0
male,29,0,0
female,29,0,0
female,29,0,0
female,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
male,28,0,0
female,28,0,0
female,28,0,0
female,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
female,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
female,28,0,0
female,28,0,0
female,28,0,0
female,28,0,0
male,28,0,0
female,28,0,0
male,28,0,0
male,28,0,2
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,28,0,0
male,30,0,0
male,30,0,0
male,30,0,0
female,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
female,30,0,0
female,29,0,0
male,29,0,0
male,29,0,0
female,29,0,6
female,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
female,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
female,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
female,29,0,0
female,29,0,0
male,29,0,0
female,29,0,0
male,29,0,0
male,29,0,0
female,29,0,0
male,29,0,0
female,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
male,29,0,0
female,31,0,0
male,31,0,0
male,31,0,0
male,31,0,0
male,31,0,0
female,31,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
female,30,0,0
male,30,0,0
female,30,0,0
male,30,0,0
female,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
female,30,0,0
female,30,0,0
male,30,0,3
male,30,0,0
female,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
male,30,0,0
female,30,0,1
male,30,0,0
male,30,0,0
male,32,0,0
male,32,0,0
male,32,0,0
male,32,0,0
